provnum,overall_rating,survey_rating,quality_rating,staffing_rating,RN_staffing_rating
335020,5,5,5,2,3
335022,5,4,5,3,3
335023,4,3,5,3,3
335024,5,5,5,3,3
335027,5,5,5,3,3
335028,1,1,3,1,2
335030,4,4,5,1,1
335034,1,1,3,3,2
335040,1,1,4,3,3
335044,2,2,3,2,2
335046,4,3,3,4,4
335048,5,5,5,4,3
335050,5,4,5,3,3
335053,1,2,1,3,2
335056,4,3,3,4,4
335061,5,4,5,3,3
335063,4,2,5,5,5
335067,5,3,5,4,4
335068,4,3,5,3,3
335069,4,4,3,2,3
335070,2,2,5,1,1
335072,1,1,2,3,3
335074,2,1,5,1,1
335077,1,1,2,1,1
335078,5,5,5,3,3
335079,3,4,4,1,1
335080,3,3,4,3,5
335081,2,1,3,4,4
335082,1,1,3,3,2
335083,3,3,2,2,2
335087,3,4,1,2,2
335090,4,2,5,4,4
335091,3,2,2,4,3
335092,5,4,5,5,5
335093,3,3,2,2,4
335096,1,2,4,1,1
335097,4,2,5,4,4
335098,1,1,1,4,4
335100,4,3,5,2,3
335103,1,1,3,1,1
335104,5,5,3,3,3
335105,4,3,4,4,3
335108,5,4,5,5,5
335110,1,1,3,1,1
335112,5,3,5,4,4
335125,1,2,1,1,1
335127,2,1,3,4,4
335128,4,3,2,5,5
335130,5,5,5,4,3
335131,4,4,5,1,1
335132,5,4,5,3,4
335133,5,5,4,2,4
335136,2,1,3,4,3
335139,5,4,5,3,4
335140,5,4,5,4,4
335141,3,3,2,3,3
335142,2,2,2,3,2
335143,1,3,1,1,2
335146,5,5,3,4,5
335148,3,3,3,2,2
335154,4,4,5,1,1
335155,5,5,5,3,5
335156,4,3,5,3,4
335158,2,3,3,1,2
335159,3,3,5,1,1
335160,2,2,5,1,2
335161,5,5,5,3,3
335162,1,1,4,1,2
335163,4,4,5,1,1
335164,1,1,3,2,2
335165,4,4,5,1,2
335168,3,3,5,1,1
335172,1,1,2,1,1
335174,5,4,5,3,3
335175,1,1,2,2,3
335176,3,3,3,2,1
335178,3,4,4,1,1
335180,1,1,2,2,3
335182,4,2,5,4,5
335184,1,1,1,1,1
335185,4,4,4,2,4
335187,4,3,5,2,2
335188,5,5,3,3,3
335190,2,1,5,3,3
335196,1,2,1,3,3
335197,2,2,2,3,3
335199,3,3,4,3,4
335201,4,4,5,1,2
335202,1,1,3,1,1
335204,1,1,4,2,2
335208,2,1,5,1,1
335210,2,2,3,3,3
335211,4,4,5,1,2
335212,1,1,1,1,1
335213,2,1,5,3,4
335214,4,4,4,2,2
335216,3,2,5,2,2
335218,2,2,4,2,2
335219,2,3,3,1,1
335220,3,2,4,5,5
335224,5,3,5,4,4
335225,2,2,2,3,3
335226,1,1,1,3,2
335227,5,5,5,2,3
335228,1,1,2,3,3
335229,1,3,1,1,1
335231,3,3,5,1,2
335232,5,4,5,2,3
335233,2,1,5,1,2
335236,2,1,3,4,4
335238,4,4,3,2,2
335239,4,4,4,3,4
335243,2,2,3,3,3
335245,5,5,5,1,2
335247,3,2,2,4,4
335248,2,3,4,1,2
335249,1,1,2,2,3
335250,4,3,5,3,2
335252,2,2,2,3,3
335253,2,1,5,2,2
335254,5,4,5,3,3
335255,1,2,1,1,1
335256,3,2,5,3,3
335257,5,4,5,2,2
335259,5,5,5,1,2
335261,3,3,3,2,3
335263,4,3,4,4,3
335265,3,4,1,3,3
335266,4,4,5,1,2
335267,2,2,3,3,4
335268,3,2,5,3,3
335269,5,5,5,1,2
335271,2,1,5,2,3
335273,5,5,5,1,1
335274,2,1,5,3,2
335275,4,4,2,3,3
335279,1,2,2,1,2
335280,5,3,5,4,3
335281,1,1,1,3,3
335283,1,1,3,3,2
335284,3,3,3,3,3
335285,5,4,5,4,4
335286,5,4,5,2,3
335287,2,2,5,1,2
335288,5,5,4,2,4
335289,4,3,3,4,4
335290,5,4,5,3,3
335291,1,1,3,2,2
335292,2,2,4,3,2
335294,3,4,4,1,2
335296,4,4,4,2,3
335297,2,2,3,2,3
335299,4,3,5,3,3
335300,3,3,4,3,2
335301,4,4,2,3,3
335306,1,2,3,1,2
335308,5,4,5,4,4
335309,2,3,2,1,1
335310,4,3,5,3,3
335311,3,4,2,1,1
335312,2,4,1,1,2
335313,1,1,1,3,3
335314,1,2,1,3,3
335316,4,4,3,3,4
335317,5,5,5,2,3
335320,4,3,3,4,4
335321,2,3,3,1,2
335322,2,2,1,4,4
335323,1,1,3,3,2
335325,2,1,5,1,2
335326,4,4,2,3,3
335327,1,2,3,1,1
335328,3,3,3,2,3
335330,1,1,2,3,1
335331,1,1,1,3,2
335332,4,3,5,3,4
335333,4,4,4,3,3
335334,3,2,5,2,2
335336,5,5,5,1,2
335337,5,4,5,3,4
335338,1,1,1,2,2
335339,5,5,5,4,4
335340,3,2,4,4,3
335341,2,2,4,2,1
335342,5,5,4,3,3
335344,2,2,4,3,3
335345,3,3,3,3,3
335346,3,3,2,2,2
335347,3,4,4,1,2
335348,4,4,2,4,4
335349,3,3,3,3,3
335350,5,5,3,3,3
335351,4,2,5,4,4
335353,5,4,5,3,3
335355,4,2,5,4,3
335357,1,1,1,2,2
335358,5,4,5,2,2
335361,4,4,3,4,4
335363,5,4,5,4,4
335364,2,1,5,4,3
335365,4,4,3,2,2
335366,2,2,5,1,2
335369,5,4,5,5,5
335371,1,1,1,3,3
335372,5,5,3,3,3
335373,2,3,2,1,1
335374,3,2,5,3,3
335375,2,2,3,2,3
335376,3,2,5,3,3
335377,1,1,1,,
335378,1,1,3,3,3
335379,3,3,4,3,3
335380,5,5,2,3,3
335381,5,5,5,3,3
335382,2,2,2,3,3
335383,3,4,3,1,1
335386,2,2,2,3,3
335387,2,2,5,1,1
335388,5,4,5,2,2
335389,1,1,2,1,1
335390,3,2,5,3,3
335391,2,1,5,3,3
335392,1,1,1,1,1
335393,1,1,3,1,1
335394,1,1,3,3,3
335396,2,3,4,1,2
335397,1,1,2,1,2
335398,5,4,5,3,3
335399,4,4,3,2,2
335400,2,2,2,2,3
335401,2,1,5,4,4
335402,4,4,3,2,2
335403,2,2,1,4,3
335404,3,3,2,3,3
335405,5,4,5,2,2
335406,1,2,1,2,2
335407,3,3,4,3,3
335408,3,3,5,1,1
335409,1,1,3,1,2
335410,3,3,3,3,3
335411,5,4,5,2,4
335412,1,1,2,3,3
335413,1,1,1,4,3
335415,3,3,5,1,1
335416,4,4,5,1,2
335418,3,4,3,1,1
335419,3,3,4,3,3
335421,3,3,4,2,2
335422,2,2,3,2,3
335423,1,1,3,1,2
335424,4,4,5,1,2
335425,1,1,1,3,3
335426,3,4,3,1,2
335427,4,3,5,3,3
335428,2,2,4,2,1
335429,2,2,4,3,5
335431,1,1,2,,
335432,3,2,5,2,3
335433,5,3,5,4,5
335434,4,4,5,1,2
335435,1,1,1,5,5
335436,5,5,5,2,4
335437,1,1,4,2,1
335438,2,2,4,2,4
335439,1,1,1,1,1
335440,4,3,5,2,3
335441,3,3,2,2,2
335442,1,1,1,5,5
335445,2,2,4,2,1
335446,4,4,3,2,3
335447,3,3,4,3,2
335448,5,4,5,2,3
335449,3,4,1,3,3
335451,3,3,4,3,2
335453,3,2,2,4,3
335454,2,2,2,3,3
335455,5,4,5,2,3
335457,1,1,1,1,1
335458,4,4,3,3,2
335459,3,2,5,3,3
335460,3,2,5,2,2
335461,5,3,5,5,5
335462,5,5,5,1,2
335464,3,3,3,2,2
335465,3,2,5,3,3
335466,4,2,5,4,3
335467,4,3,3,4,4
335468,3,2,2,4,4
335470,5,5,5,3,2
335471,1,1,1,2,2
335472,1,2,4,1,1
335473,1,1,2,3,3
335475,4,3,3,4,3
335476,5,4,5,3,3
335478,1,1,1,4,3
335480,3,2,2,4,4
335481,2,2,4,2,2
335482,3,3,2,3,4
335483,1,1,3,2,3
335484,5,5,5,1,2
335485,1,2,3,1,2
335486,2,3,4,1,1
335487,4,3,5,2,2
335488,1,1,2,2,2
335489,3,3,4,2,2
335490,4,4,4,2,4
335491,4,4,5,1,2
335493,4,4,4,2,3
335494,3,3,4,3,2
335495,4,4,4,2,3
335497,3,2,2,5,5
335498,5,5,5,1,1
335500,3,2,5,3,3
335502,3,4,3,1,2
335503,3,3,4,2,1
335504,5,4,5,4,3
335505,3,4,4,1,1
335506,2,3,4,1,1
335507,1,1,1,2,3
335508,3,4,4,1,1
335510,1,1,2,3,3
335511,4,3,5,2,3
335513,4,4,5,1,1
335514,1,1,4,3,3
335515,3,4,4,1,2
335516,3,3,5,1,1
335517,2,2,4,3,3
335518,1,1,4,3,2
335520,2,1,2,4,4
335521,5,5,5,3,3
335522,3,4,4,1,1
335523,4,4,4,3,4
335524,3,3,4,2,3
335525,2,2,4,3,2
335526,4,4,3,2,2
335527,4,2,5,4,4
335528,1,2,1,3,3
335531,5,5,5,2,3
335532,4,4,2,3,3
335533,3,3,3,3,3
335534,3,3,2,2,2
335537,3,2,5,3,3
335538,2,2,5,1,2
335539,5,4,5,3,4
335540,1,1,1,3,3
335541,3,2,3,4,3
335543,2,2,1,4,3
335545,1,2,2,1,2
335546,2,2,4,2,3
335548,1,1,3,3,2
335549,3,3,1,4,3
335554,4,2,5,4,4
335555,2,1,5,3,3
335556,1,1,3,1,2
335557,3,4,3,1,1
335558,4,4,4,3,3
335559,3,3,3,3,3
335560,5,5,5,1,1
335561,5,5,5,1,1
335562,2,2,3,3,2
335563,4,3,4,4,5
335564,2,1,2,4,3
335565,1,2,1,2,3
335566,4,2,5,4,4
335568,3,2,5,2,3
335569,1,2,1,2,2
335570,5,5,5,5,5
335571,1,2,3,1,1
335572,5,4,5,4,3
335573,5,4,5,3,2
335574,1,1,1,2,2
335576,3,2,4,4,3
335577,5,4,5,4,5
335578,3,3,2,3,3
335579,3,2,5,,
335581,1,2,4,1,1
335582,3,2,5,2,4
335583,3,3,5,1,1
335585,3,2,4,4,4
335586,2,2,1,4,3
335587,1,2,2,1,1
335588,2,2,4,2,1
335589,1,1,3,3,1
335590,1,1,2,1,1
335592,3,3,2,3,3
335593,1,1,2,2,2
335595,1,1,1,4,4
335596,1,1,3,1,1
335598,2,2,1,4,4
335600,1,1,1,3,1
335601,3,3,4,3,3
335603,4,3,5,3,4
335604,4,4,4,3,3
335606,5,4,5,4,5
335607,2,3,3,1,2
335609,5,3,5,4,4
335610,1,1,3,2,4
335611,4,4,4,2,3
335612,2,2,3,3,3
335613,5,5,5,2,3
335614,5,5,4,4,4
335615,4,4,4,3,2
335617,4,4,3,4,4
335618,4,3,3,5,5
335619,3,2,3,4,5
335620,1,1,1,4,4
335621,5,5,5,4,4
335625,5,5,5,1,2
335626,2,2,4,3,4
335627,1,1,3,3,3
335628,2,3,1,3,3
335629,3,3,5,1,2
335631,4,5,3,1,2
335632,1,1,1,2,2
335634,5,3,5,4,4
335635,4,3,2,4,3
335636,3,3,5,1,1
335637,3,3,5,1,1
335638,1,1,4,3,2
335639,5,4,5,3,4
335640,1,1,2,1,1
335641,1,1,1,3,3
335642,3,2,5,2,2
335644,5,5,5,1,1
335645,2,2,4,2,2
335647,1,1,2,1,1
335648,4,4,4,3,3
335649,3,2,4,4,5
335650,3,2,3,4,4
335652,1,2,2,1,2
335653,4,5,2,1,2
335655,5,5,5,2,2
335656,4,3,5,3,3
335657,2,2,4,3,3
335658,2,1,5,3,3
335659,3,4,4,1,1
335661,4,3,5,3,3
335662,5,4,5,3,2
335663,1,1,2,1,2
335665,5,5,5,3,3
335666,4,4,4,3,3
335667,5,5,5,5,5
335668,2,2,3,3,2
335669,4,2,5,4,4
335672,1,1,2,2,2
335673,5,4,5,2,3
335674,1,2,3,1,1
335675,4,2,5,4,4
335676,3,4,3,1,1
335677,5,5,5,2,2
335678,2,2,4,3,3
335679,3,3,4,3,5
335680,4,3,5,3,3
335681,2,1,5,1,2
335682,4,3,5,2,2
335683,1,1,1,3,3
335684,4,4,2,4,4
335685,1,2,3,1,2
335687,5,4,5,2,4
335688,5,5,5,5,5
335690,4,3,5,2,2
335691,2,2,3,3,3
335692,4,4,2,3,4
335693,1,1,1,3,3
335694,5,4,5,4,5
335695,3,3,5,1,2
335696,3,2,5,3,3
335697,5,3,5,4,3
335700,5,4,5,5,5
335701,5,3,5,5,5
335702,5,5,5,5,5
335703,5,4,5,3,1
335704,1,2,1,1,2
335705,2,1,5,5,5
335706,2,2,1,5,5
335710,3,3,2,3,3
335711,1,1,2,3,3
335713,3,2,5,3,2
335714,5,5,5,4,4
335716,4,2,5,4,4
335718,2,2,4,3,4
335719,1,1,4,2,3
335720,4,4,5,1,1
335721,2,2,3,2,3
335723,2,1,5,1,1
335724,5,5,4,3,4
335725,5,4,5,4,5
335726,5,5,5,1,1
335727,1,1,2,1,2
335730,5,3,5,4,3
335732,1,1,1,2,2
335734,5,5,3,3,3
335735,1,1,2,3,2
335737,1,1,4,1,1
335738,4,4,5,1,1
335739,2,3,4,1,1
335742,1,1,3,1,1
335744,2,2,5,1,1
335745,1,2,4,1,1
335746,1,1,1,3,2
335747,2,2,3,3,3
335748,3,4,4,1,2
335750,3,3,2,3,3
335751,5,4,5,2,2
335752,3,3,3,3,3
335753,5,5,3,3,3
335755,2,2,5,1,1
335756,4,3,5,2,3
335757,5,4,5,4,3
335758,4,3,4,4,5
335759,2,2,3,3,3
335760,4,4,4,4,4
335761,1,2,3,1,2
335762,5,4,5,4,5
335763,5,4,5,2,4
335764,2,1,5,3,3
335765,4,4,5,1,2
335766,1,1,2,3,3
335767,4,3,5,3,3
335768,3,2,4,4,3
335769,3,3,4,3,3
335770,5,3,5,4,4
335771,5,5,5,1,1
335772,4,3,2,4,3
335774,4,3,5,3,3
335775,5,3,5,4,4
335777,4,4,4,4,5
335778,1,1,2,3,2
335780,5,5,5,3,3
335781,5,5,5,,
335782,4,4,4,2,2
335784,3,3,4,3,3
335785,4,2,5,4,4
335786,2,2,2,2,2
335787,3,3,5,1,1
335788,5,4,5,4,4
335789,3,4,1,3,4
335790,3,3,4,3,5
335791,5,3,5,4,4
335792,4,4,5,1,2
335793,5,3,5,5,5
335794,1,1,3,1,2
335795,3,3,5,1,2
335796,2,3,4,1,2
335797,2,1,5,4,4
335798,1,2,1,1,1
335799,4,4,5,1,2
335800,4,2,5,5,5
335801,2,2,2,3,3
335802,5,5,2,3,5
335803,4,4,4,4,4
335804,3,3,3,2,3
335805,4,4,4,3,4
335806,2,3,4,1,1
335808,3,3,5,1,1
335809,4,4,4,3,3
335810,5,5,2,2,2
335811,4,3,4,4,4
335812,2,2,3,3,3
335814,5,4,5,2,3
335815,3,2,4,4,3
335816,4,4,4,4,4
335817,3,3,5,1,1
335818,5,4,5,2,3
335819,4,4,5,1,1
335820,5,4,5,3,4
335821,4,3,5,3,3
335822,5,5,5,5,5
335823,5,5,5,,
335824,3,4,3,1,2
335825,2,2,3,3,3
335826,2,3,2,1,2
335827,2,2,4,3,2
335828,5,3,5,4,4
335829,2,3,1,3,3
335830,4,2,5,5,5
335831,2,2,5,1,1
335832,5,5,5,4,4
335833,5,4,3,5,5
335834,2,1,2,4,4
335835,4,3,5,2,2
335837,5,4,5,3,3
335838,5,4,5,4,4
335839,2,2,4,3,2
335840,1,1,3,2,2
335842,5,5,5,4,5
335843,4,3,5,2,2
335844,5,4,5,5,5
335845,3,5,1,1,1
335847,3,3,4,3,3
335848,5,4,5,5,5
335849,5,5,5,4,3
335850,2,3,3,1,2
335851,5,5,4,,
335853,5,4,4,5,5
335854,4,2,5,4,4
335856,4,4,3,,
335857,5,4,5,3,3
335858,5,4,5,4,3
335859,3,2,4,5,5
335860,5,4,5,5,5
335861,5,4,4,5,5
335862,5,5,5,5,5
335863,4,3,5,,
335864,5,5,3,,
335865,1,2,3,1,1
335866,1,1,2,,
335868,2,3,1,,
335869,5,5,4,5,5
335870,5,4,2,5,5
335871,5,5,5,4,5
33A081,5,5,5,5,5
33A246,5,5,5,5,5
345000,2,3,4,1,1
345001,5,5,3,,
345002,1,2,1,3,3
345003,2,2,2,3,3
345004,1,2,2,1,2
345006,1,2,2,1,1
345008,1,1,1,4,3
345009,5,3,5,4,4
345010,1,1,1,1,2
345011,1,2,1,1,2
345013,2,2,2,3,3
345014,1,2,2,1,2
345015,4,4,3,3,3
345024,3,3,4,3,3
345026,2,1,5,3,3
345036,2,2,2,3,3
345039,1,1,3,1,1
345044,3,2,5,2,2
345045,3,2,3,5,5
345048,1,1,3,3,3
345049,2,1,2,4,4
345050,3,4,2,1,1
345051,1,1,3,1,1
345053,4,4,3,4,4
345054,3,2,3,4,3
345061,2,1,3,4,4
345063,3,3,5,1,1
345066,4,3,3,4,3
345070,1,2,1,3,4
345072,1,2,1,2,2
345077,1,1,3,2,4
345078,5,4,5,5,5
345080,1,1,4,2,3
345081,4,4,4,2,3
345083,5,5,2,4,3
345088,3,2,3,4,3
345089,2,3,1,3,3
345090,3,3,2,2,2
345091,2,3,1,3,5
345092,1,2,1,3,2
345093,5,5,2,4,4
345095,3,2,4,4,3
345096,3,2,2,4,5
345097,5,3,5,4,5
345101,1,2,1,2,2
345102,4,4,3,3,4
345103,4,3,2,4,5
345104,4,3,5,2,2
345105,1,1,3,3,4
345106,4,4,3,3,3
345109,1,1,2,3,3
345110,3,4,1,3,3
345111,2,1,4,4,3
345113,1,2,1,1,2
345115,1,1,2,2,2
345116,2,2,2,3,2
345119,2,2,2,2,2
345123,5,4,5,5,5
345124,4,3,5,2,3
345126,1,1,1,1,2
345127,5,5,2,4,3
345128,1,1,3,2,3
345129,1,1,2,1,2
345130,2,2,4,2,2
345131,2,3,3,1,1
345132,1,1,4,3,2
345133,1,1,3,3,4
345134,3,2,5,2,3
345137,2,2,2,3,3
345138,4,5,4,1,2
345140,1,2,1,2,2
345142,1,1,1,1,1
345143,1,1,1,1,1
345144,1,1,1,3,4
345145,2,3,3,1,1
345146,3,3,3,2,2
345148,5,4,3,5,5
345149,1,1,1,4,3
345150,3,4,2,1,2
345151,3,3,2,2,3
345152,4,4,4,4,4
345153,5,4,2,5,5
345155,3,3,2,2,3
345156,3,4,2,1,2
345159,2,2,3,3,3
345160,4,4,3,4,4
345161,4,4,3,4,4
345162,2,2,2,3,3
345163,1,1,1,2,2
345164,3,4,2,1,2
345165,5,5,4,3,5
345166,3,2,2,4,4
345167,4,3,4,4,3
345168,2,2,3,3,3
345169,4,3,5,2,4
345170,4,4,4,3,3
345171,4,4,3,4,3
345172,1,2,1,1,2
345173,1,2,3,1,2
345174,1,1,1,2,4
345175,2,2,2,3,3
345177,3,2,5,2,3
345179,1,1,2,2,3
345180,4,3,4,4,3
345181,1,1,3,2,2
345182,2,4,1,1,2
345183,1,1,3,2,2
345184,3,2,4,5,5
345185,1,2,1,3,2
345186,2,3,4,1,1
345187,5,4,4,5,5
345190,4,3,4,5,5
345191,5,5,5,3,3
345192,2,1,4,5,5
345193,3,3,4,2,4
345194,4,5,1,4,4
345195,3,3,4,3,4
345196,5,4,5,4,4
345197,1,1,4,3,3
345198,4,4,4,4,5
345199,5,4,5,5,5
345201,1,1,3,2,3
345202,5,5,5,2,4
345203,3,3,3,3,4
345204,5,4,5,2,3
345205,1,1,2,3,3
345206,3,2,5,2,3
345207,2,3,2,1,1
345208,3,2,5,2,4
345209,5,4,3,5,5
345210,3,3,2,2,3
345211,5,5,3,2,3
345212,3,3,2,2,2
345213,1,1,1,1,1
345215,2,3,1,2,2
345216,4,4,3,2,2
345217,1,3,1,1,2
345218,1,1,1,,
345219,2,1,5,1,2
345221,2,2,3,2,3
345222,2,1,3,4,4
345223,1,1,1,1,2
345225,4,3,5,2,3
345226,4,3,2,4,4
345227,5,4,5,3,3
345228,3,2,3,4,4
345229,3,4,3,1,2
345232,1,1,1,2,4
345233,1,1,1,1,2
345234,5,5,4,3,3
345235,5,4,3,5,5
345236,2,2,3,2,3
345237,1,2,1,1,1
345238,3,2,2,4,4
345240,1,2,1,2,2
345241,5,5,4,3,3
345242,4,3,2,4,4
345243,2,2,3,3,3
345244,2,3,1,2,2
345245,5,5,2,5,5
345246,2,2,4,3,4
345247,1,1,1,2,3
345249,4,4,2,4,3
345250,3,3,4,2,2
345252,2,1,3,4,4
345253,5,4,5,4,5
345254,4,4,3,2,2
345255,3,2,4,4,4
345258,2,1,5,1,1
345260,1,2,1,2,2
345261,2,3,2,1,1
345262,2,2,4,2,3
345263,2,3,1,3,3
345264,2,1,4,4,5
345265,2,3,2,1,1
345266,3,3,2,2,3
345267,2,2,3,2,3
345268,4,3,2,4,3
345269,3,4,1,3,3
345270,2,2,4,2,3
345273,5,4,5,5,5
345277,3,5,1,1,2
345278,3,2,4,4,4
345279,2,3,3,1,1
345280,2,1,2,4,3
345281,4,3,3,4,4
345282,3,2,3,4,4
345283,3,3,3,2,3
345284,3,4,3,1,1
345285,3,3,3,2,3
345286,1,1,2,1,1
345288,1,1,3,2,3
345289,4,3,5,3,4
345291,3,4,2,1,1
345292,3,4,1,2,3
345293,1,1,1,1,1
345294,4,5,1,3,3
345296,2,2,4,3,3
345297,5,5,3,4,4
345298,1,1,1,3,2
345301,4,4,2,3,2
345302,1,2,1,1,2
345303,5,4,5,,
345304,2,2,5,1,2
345305,1,1,1,3,4
345306,1,1,2,,
345307,1,1,1,2,2
345309,2,1,4,4,4
345310,3,2,3,4,3
345311,3,3,2,2,2
345312,1,1,3,2,4
345313,1,1,4,3,3
345314,2,1,5,3,4
345315,3,4,3,1,1
345316,1,1,4,3,1
345317,5,4,5,2,3
345318,2,2,3,3,3
345319,4,4,4,,
345321,2,2,2,3,2
345322,5,4,5,4,4
345323,4,4,5,1,2
345325,1,2,1,2,1
345326,5,5,4,5,5
345328,5,5,3,5,5
345329,1,1,4,1,1
345330,3,3,2,3,2
345331,3,2,4,4,4
345332,5,4,5,2,3
345333,5,5,2,2,4
345335,4,4,2,3,3
345336,1,2,2,1,1
345337,5,5,5,2,4
345339,2,2,2,2,4
345340,4,3,5,3,3
345341,3,3,4,3,4
345342,3,2,3,4,4
345343,2,2,4,3,3
345344,2,3,1,2,3
345345,4,4,2,3,3
345348,4,4,2,4,3
345349,3,4,1,3,3
345350,3,2,4,4,4
345351,3,4,4,1,1
345353,1,2,1,3,2
345354,3,3,3,2,2
345355,3,4,1,3,4
345356,2,2,3,3,2
345357,2,2,2,3,3
345358,3,4,4,1,1
345359,2,3,4,1,2
345362,4,3,5,2,3
345363,4,3,3,4,3
345365,3,3,3,2,4
345366,3,3,2,3,2
345367,2,3,4,1,2
345369,3,2,2,4,4
345370,1,1,2,3,3
345371,3,4,1,4,4
345372,4,3,5,3,2
345373,1,1,1,3,3
345375,2,2,2,3,3
345376,2,4,1,1,1
345377,2,2,2,3,3
345378,3,4,3,1,2
345380,2,2,4,2,2
345381,2,2,1,4,3
345383,3,4,3,1,1
345384,4,4,4,3,4
345385,1,2,1,2,3
345386,5,5,2,5,5
345388,1,2,4,1,2
345389,2,1,5,4,4
345390,4,4,4,4,4
345391,2,2,3,2,1
345392,3,4,1,4,3
345393,3,3,4,3,4
345394,5,4,5,3,3
345395,5,3,5,4,4
345396,4,3,2,5,5
345397,3,4,3,1,1
345400,4,4,3,3,4
345401,4,4,4,4,5
345403,1,2,3,1,1
345404,4,3,3,4,3
345405,2,3,1,2,2
345406,1,2,1,2,3
345407,4,4,4,2,4
345408,3,3,4,2,3
345409,3,4,2,1,2
345410,2,2,3,3,3
345411,1,1,4,3,4
345412,1,2,3,1,1
345413,4,3,2,4,4
345414,3,4,3,1,1
345415,5,4,5,3,3
345416,3,2,2,4,3
345417,3,2,2,4,3
345418,1,1,1,2,3
345419,4,4,2,3,3
345420,2,3,2,1,1
345421,2,2,4,3,3
345423,3,4,3,1,1
345425,4,4,4,3,3
345426,1,1,4,2,4
345428,5,5,2,3,3
345429,3,3,5,1,2
345431,1,1,4,3,2
345432,5,4,3,5,5
345433,1,1,3,3,3
345434,1,1,2,2,1
345436,1,2,1,3,3
345437,4,3,2,4,3
345438,5,4,4,5,5
345439,5,4,5,4,4
345441,4,3,2,4,4
345442,1,1,2,2,2
345443,4,4,2,4,3
345445,5,4,3,5,5
345446,3,2,3,4,4
345447,1,2,3,1,2
345448,1,1,3,1,1
345449,2,3,2,1,1
345450,1,1,4,2,2
345457,2,2,2,2,2
345458,5,4,5,3,4
345459,5,5,4,5,5
345460,4,4,2,3,3
345462,3,2,5,2,3
345463,5,3,5,4,4
345464,3,3,3,2,3
345465,5,3,5,4,4
345466,4,3,5,2,3
345467,3,3,2,,
345468,3,4,4,1,2
345471,1,1,1,1,2
345472,4,5,3,1,2
345473,1,1,1,3,4
345474,4,3,5,,
345475,2,1,5,4,4
345477,2,2,3,2,4
345478,5,5,2,3,4
345479,4,4,3,4,4
345481,1,1,2,3,2
345482,5,5,5,,
345483,5,4,5,4,4
345484,5,5,5,5,5
345487,5,5,5,3,4
345489,3,3,5,1,1
345490,3,4,4,1,2
345491,5,5,2,2,4
345492,2,1,2,4,3
345493,4,4,3,4,4
345494,2,3,4,1,1
345495,5,4,5,4,4
345496,3,3,2,2,3
345499,5,5,5,2,1
345500,5,5,5,4,4
345501,2,1,3,4,3
345502,1,1,2,2,2
345503,3,3,5,1,1
345504,2,3,1,,
345505,1,1,2,3,2
345506,4,2,5,4,5
345507,4,3,3,4,4
345508,5,3,5,4,4
345509,1,1,1,3,2
345510,3,3,3,3,3
345511,1,1,1,3,2
345512,5,5,2,5,5
345513,3,4,1,2,2
345514,4,3,3,4,4
345515,5,4,5,3,3
345516,5,3,5,4,4
345518,2,2,4,3,2
345519,1,2,1,3,2
345520,1,1,3,3,4
345521,3,2,2,5,5
345522,2,3,3,1,2
345523,2,3,2,1,2
345525,5,4,5,,
345526,2,1,4,4,4
345528,5,4,3,5,5
345529,1,1,3,1,1
345530,4,3,3,4,3
345531,5,4,5,4,5
345532,3,4,4,1,2
345533,4,4,4,,
345534,1,2,4,1,1
345535,2,3,4,1,2
345537,2,2,3,3,3
345538,2,2,4,3,2
345539,4,4,4,,
345541,3,3,3,3,3
345542,5,5,4,,
345543,2,1,5,1,2
345544,4,3,3,4,4
345545,5,4,5,5,5
345546,5,5,5,5,5
345547,4,3,3,4,4
345548,3,3,3,3,3
345549,5,5,5,3,3
345550,4,4,3,4,4
345551,2,2,5,1,2
345552,4,3,3,4,3
345553,1,2,3,1,1
345554,5,5,3,4,3
345555,3,2,4,4,3
345556,5,5,2,5,5
345557,3,2,5,3,3
345558,3,2,3,4,4
345559,4,4,2,3,4
345560,4,5,1,4,4
345561,1,1,2,2,1
345562,1,1,2,1,1
345563,2,2,2,3,2
345564,5,4,5,5,5
345565,4,5,1,3,3
345566,5,5,2,4,4
345567,3,2,2,4,3
345568,5,5,4,5,5
345569,5,5,2,4,4
345570,,,,,
345571,,,,,
34A001,3,3,4,,
34A002,5,5,5,,
355024,2,1,5,3,3
355031,1,1,4,3,4
355032,2,2,1,5,5
355033,2,1,5,4,4
355034,4,4,2,4,5
355036,3,3,1,5,5
355037,5,3,5,4,5
355038,5,5,5,4,4
355039,4,4,2,4,4
355040,5,4,5,4,4
355041,3,2,4,4,5
355042,5,3,5,4,3
355044,3,2,3,4,5
355046,5,4,5,4,5
355047,4,3,3,4,3
355048,5,3,5,4,5
355049,5,5,5,4,4
355050,5,4,5,4,4
355051,5,5,3,4,4
355052,5,4,5,5,5
355053,1,1,1,3,2
355054,5,5,2,5,5
355057,4,4,2,4,4
355058,4,4,3,4,4
355059,3,2,3,4,4
355060,4,4,4,4,4
355061,5,4,2,5,5
355063,2,1,3,5,5
355064,1,1,4,3,3
355065,5,3,5,5,5
355066,4,4,4,4,4
355067,3,3,1,5,5
355068,5,4,2,5,5
355069,3,2,2,4,4
355070,3,2,4,5,5
355072,5,3,5,5,5
355074,2,1,2,5,5
355076,4,3,3,5,5
355077,3,2,3,4,3
355078,1,1,4,3,2
